Source IP,Source Port,Destination IP,Destination Port,Protocol,App Label,Traffic Label
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Chat
43.245.106.137,443,192.168.68.78,49907,17,Skype,Chat
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
192.168.68.78,61346,104.18.10.42,443,6,Facebook,Chat
104.18.10.42,443,192.168.68.78,61346,6,Email,Chat
192.168.68.74,,224.0.0.251,,2,Facebook,Email
192.168.68.67,,239.255.255.250,,2,Facebook,Email
103.41.69.241,443,192.168.68.78,63599,6,SCP,Chat
192.168.68.1,38118,239.255.255.250,1900,17,SCP,Chat
192.168.68.78,61336,23.49.60.210,80,6,ICQ,Chat
192.168.68.78,61368,74.125.200.94,80,6,Hangouts,Chat
74.125.200.94,80,192.168.68.78,61368,6,Email,Streaming
192.168.68.78,61337,23.49.60.210,80,6,Hangouts,Chat
192.168.68.78,61340,152.195.38.76,80,6,ICQ,Chat
152.195.38.76,80,192.168.68.78,61340,6,SCP,Voip
192.168.68.78,63592,172.217.194.190,443,17,ICQ,File Transfer
172.217.194.190,443,192.168.68.78,63592,17,Email,Chat
172.217.194.190,443,192.168.68.78,63592,17,Email,Chat
172.217.194.190,443,192.168.68.78,63592,17,Email,Chat
192.168.68.78,63592,172.217.194.190,443,17,ICQ,Streaming
172.217.194.190,443,192.168.68.78,63592,17,Email,File Transfer
192.168.68.78,61354,104.18.15.101,80,6,ICQ,Chat
192.168.68.67,,239.255.255.250,,2,Facebook,Email
192.168.68.78,61358,74.125.200.94,80,6,ICQ,Chat
192.168.68.78,61362,142.251.12.94,80,6,ICQ,Chat
192.168.68.78,61375,43.245.104.77,443,6,ICQ,Chat
192.168.68.78,61374,43.245.104.77,443,6,ICQ,Chat
43.245.104.77,443,192.168.68.78,61375,6,Email,Chat
43.245.104.77,443,192.168.68.78,61374,6,Email,Chat
142.251.12.94,80,192.168.68.78,61362,6,Email,Streaming
74.125.200.94,80,192.168.68.78,61358,6,Email,Streaming
192.168.68.78,61346,104.18.10.42,443,6,Facebook,Chat
104.18.10.42,443,192.168.68.78,61346,6,Email,Chat
192.168.68.1,38118,239.255.255.250,1900,17,SCP,Chat
192.168.68.78,49907,43.245.106.137,443,17,ICQ,File Transfer
43.245.106.137,443,192.168.68.78,49907,17,SFTP,Chat
43.245.106.137,443,192.168.68.78,49907,17,Skype,Chat
43.245.106.137,443,192.168.68.78,49907,17,Skype,Chat
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Chat
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
192.168.68.78,49907,43.245.106.137,443,17,ICQ,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
43.245.106.137,443,192.168.68.78,49907,17,Skype,Streaming
